x_value,channel_1,channel_2,channel_3
1989,0559,0567,"0572
"
1990,0570,0583,"0559
"
1991,0556,0561,"0558
"
1992,0549,0544,"0530
"
1993,0542,0569,"0564
"
1994,0557,0565,"0568
"
1995,0563,0572,"0583
"
1996,0549,0550,"0551
"
1997,0535,0561,"0558
"
1998,0544,0536,"0562
"
1999,0550,0540,"0570
"
2000,0565,0564,"0572
"
2001,0574,0588,"0566
"
2002,0570,0586,"0558
"
2003,0554,0560,"0554
"
2004,0541,0576,"0539
"
2005,0556,0561,"0550
"
2006,0538,0572,"0576
"
2007,0529,0564,"0570
"
2008,0559,0568,"0575
"
2009,0579,0555,"0559
"
2010,0560,0558,"0558
"
2011,0555,0555,"0552
"
2012,0541,0572,"0576
"
2013,0532,0567,"0575
"
2014,0567,0580,"0553
"
2015,0543,0583,"0550
"
2016,0533,0571,"0571
"
2017,0562,0574,"0584
"
2018,0545,0543,"0579
"
2019,0534,0560,"0567
"
2020,0555,0554,"0552
"
2021,0537,0563,"0562
"
2022,0549,0546,"0534
"
2023,0549,0536,"0554
"
2024,0539,0565,"0565
"
2025,0556,0558,"0557
"
2026,0546,0535,"0560
"
2027,0547,0532,"0557
"
2028,0543,0568,"0572
"
2029,0568,0579,"0553
"
2030,0543,0582,"0547
"
2031,0528,0560,"0550
"
2032,0525,0551,"0540
"
2033,0548,0539,"0559
"
2034,0548,0536,"0561
"
2035,0550,0538,"0567
"
2036,0561,0555,"0556
"
2037,0547,0536,"0559
"
2038,0547,0532,"0557
"
2039,0544,0523,"0540
"
2040,0555,0539,"0564
"
2041,0560,0554,"0551
"
2042,0540,0567,"0569
"
2043,0562,0571,"0582
"
2044,0546,0543,"0580
"
2045,0534,0561,"0570
"
2046,0560,0562,"0568
"
2047,0564,0569,"0577
"
2048,0537,0572,"0584
"
2049,0540,0578,"0553
"
2050,0533,0567,"0567
"
2051,0555,0561,"0562
"
2052,0552,0547,"0536
"
2053,0550,0538,"0557
"
2054,0544,0525,"0541
"
2055,0556,0540,"0563
"
2056,0557,0549,"0542
"
2057,0563,0560,"0552
"
2058,0540,0571,"0574
"
2059,0570,0586,"0559
"
2060,0553,0557,"0550
"
2061,0533,0561,"0554
"
2062,0533,0563,"0561
"
2063,0544,0536,"0560
"
2064,0543,0570,"0577
"
2065,0530,0561,"0563
"
2066,0546,0538,"0566
"
2067,0555,0547,"0539
"
2068,0557,0548,"0531
"
2069,0547,0532,"0544
"
2070,0521,0530,"0546
"
2071,0516,0522,"0531
"
2072,0532,0545,"0525
"
2073,0530,0548,"0523
"
2074,0525,0543,"0559
"
2075,0541,0573,"0582
"
2076,0538,0577,"0548
"
2077,0523,0547,"0528
"
2078,0529,0550,"0531
"
2079,0537,0564,"0552
"
2080,0531,0563,"0558
"
2081,0539,0575,"0584
"
2082,0539,0580,"0553
"
2083,0531,0564,"0559
"
2084,0541,0578,"0544
"
2085,0519,0544,"0519
"
2086,0515,0525,"0525
"
2087,0522,0530,"0540
"
2088,0547,0531,"0546
"
2089,0525,0537,"0558
"
2090,0538,0562,"0561
"
2091,0548,0542,"0571
"
2092,0564,0564,"0572
"
2093,0572,0584,"0559
"
2094,0557,0564,"0565
"
2095,0561,0569,"0577
"
2096,0536,0573,"0591
"
2097,0552,0559,"0572
"
2098,0566,0574,"0592
"
2099,0564,0577,"0556
"
2100,0548,0544,"0527
"
2101,0539,0566,"0559
"
2102,0548,0547,"0535
"
2103,0551,0544,"0522
"
2104,0531,0551,"0531
"
2105,0542,0574,"0572
"
2106,0569,0588,"0562
"
2107,0559,0573,"0580
"
2108,0541,0582,"0557
"
2109,0542,0584,"0551
"
2110,0534,0574,"0578
"
2111,0529,0564,"0569
"
2112,0556,0559,"0563
"
2113,0555,0552,"0545
"
2114,0526,0545,"0527
"
2115,0532,0554,"0537
"
2116,0549,0542,"0562
"
2117,0553,0547,"0538
"
2118,0555,0546,"0527
"
2119,0542,0569,"0561
"
2120,0552,0553,"0546
"
2121,0526,0546,"0527
"
2122,0532,0555,"0540
"
2123,0553,0550,"0533
"
2124,0548,0536,"0549
"
2125,0531,0551,"0540
"
2126,0551,0543,"0566
"
2127,0558,0555,"0554
"
2128,0540,0567,"0569
"
2129,0561,0568,"0573
"
2130,0573,0588,"0564
"
2131,0562,0571,"0576
"
2132,0530,0559,"0555
"
2133,0529,0550,"0533
"
2134,0534,0555,"0532
"
2135,0534,0558,"0533
"
2136,0535,0562,"0537
"
2137,0539,0570,"0556
"
2138,0531,0561,"0546
"
2139,0511,0564,"0551
"
2140,0516,0533,"0546
"
2141,0505,0547,"0526
"
2142,0518,0529,"0530
"
2143,0525,0534,"0544
"
2144,0509,0552,"0530
"
2145,0525,0541,"0549
"
2146,0517,0529,"0538
"
2147,0537,0555,"0541
"
2148,0553,0546,"0522
"
2149,0527,0541,"0551
"
2150,0527,0548,"0530
"
2151,0531,0552,"0529
"
2152,0533,0558,"0539
"
2153,0550,0545,"0518
"
2154,0522,0533,"0538
"
2155,0546,0530,"0541
"
2156,0556,0545,"0525
"
2157,0538,0561,"0547
"
2158,0529,0556,"0546
"
2159,0520,0538,"0558
"
2160,0535,0563,"0563
"
2161,0549,0545,"0534
"
2162,0547,0533,"0549
"
2163,0532,0551,"0543
"
2164,0560,0558,"0551
"
2165,0541,0574,"0579
"
2166,0535,0575,"0589
"
2167,0548,0548,"0544
"
2168,0517,0526,"0538
"
2169,0542,0564,"0559
"
2170,0548,0542,"0569
"
2171,0561,0559,"0564
"
2172,0561,0560,"0559
"
2173,0552,0545,"0531
"
2174,0545,0526,"0534
"
2175,0549,0531,"0547
"
2176,0530,0546,"0530
"
2177,0538,0564,"0555
"
2178,0541,0578,"0542
"
2179,0559,0567,"0561
"
2180,0554,0556,"0549
"
2181,0532,0557,"0548
"
2182,0525,0547,"0531
"
2183,0537,0565,"0557
"
2184,0542,0580,"0546
"
2185,0524,0552,"0536
"
2186,0543,0578,"0535
"
2187,0551,0555,"0538
"
2188,0555,0554,"0538
"
2189,0558,0558,"0520
"
2190,0504,0540,"0556
"
2191,0531,0558,"0557
"
2192,0539,0573,"0583
"
2193,0543,0588,"0569
"
2194,0561,0575,"0588
"
2195,0554,0560,"0565
"
2196,0558,0557,"0558
"
2197,0549,0541,"0568
"
2198,0561,0558,"0561
"
2199,0556,0551,"0545
"
2200,0526,0541,"0562
"
2201,0545,0531,"0554
"
2202,0534,0551,"0542
"
2203,0555,0548,"0528
"
2204,0540,0563,"0548
"
2205,0526,0550,"0532
"
2206,0535,0561,"0545
"
2207,0519,0540,"0555
"
2208,0529,0550,"0540
"
2209,0549,0539,"0561
"
2210,0551,0544,"0530
"
2211,0543,0569,"0563
"
2212,0556,0561,"0557
"
2213,0545,0534,"0555
"
2214,0537,0557,"0551
"
2215,0532,0557,"0549
"
2216,0526,0547,"0529
"
2217,0532,0553,"0534
"
2218,0544,0529,"0534
"
2219,0546,0525,"0530
"
2220,0539,0557,"0541
"
2221,0558,0555,"0538
"
2222,0555,0549,"0526
"
2223,0537,0561,"0544
"
2224,0520,0539,"0557
"
2225,0533,0558,"0552
"
2226,0526,0546,"0525
"
2227,0525,0540,"0553
"
2228,0528,0549,"0538
"
2229,0548,0539,"0563
"
2230,0555,0551,"0549
"
2231,0535,0561,"0557
"
2232,0544,0536,"0563
"
2233,0555,0550,"0550
"
2234,0540,0570,"0581
"
2235,0546,0550,"0565
"
2236,0570,0588,"0575
"
2237,0589,0581,"0562
"
2238,0572,0593,"0579
"
2239,0551,0566,"0579
"
2240,0540,0579,"0560
"
2241,0549,0551,"0547
"
2242,0528,0549,"0537
"
2243,0549,0542,"0564
"
2244,0556,0552,"0545
"
2245,0526,0541,"0562
"
2246,0546,0533,"0559
"
2247,0545,0525,"0542
"
2248,0556,0539,"0561
"
2249,0552,0536,"0557
"
2250,0541,0561,"0553
"
2251,0530,0553,"0533
"
2252,0535,0559,"0539
"
2253,0548,0538,"0549
"
2254,0525,0538,"0551
"
2255,0523,0534,"0546
"
2256,0511,0552,"0523
"
2257,0511,0556,"0521
"
2258,0509,0557,"0522
"
2259,0509,0562,"0533
"
2260,0530,0561,"0545
"
2261,0515,0537,"0560
"
2262,0538,0569,"0583
"
2263,0544,0541,"0583
"
2264,0542,0572,"0591
"
2265,0554,0555,"0559
"
2266,0544,0527,"0544
"
2267,0518,0523,"0534
"
2268,0539,0557,"0547
"
2269,0527,0550,"0533
"
2270,0539,0567,"0560
"
2271,0546,0544,"0527
"
2272,0536,0559,"0548
"
2273,0528,0554,"0543
"
2274,0556,0554,"0542
"
2275,0563,0565,"0563
"
2276,0563,0573,"0585
"
2277,0554,0561,"0570
"
2278,0569,0581,"0560
"
2279,0560,0569,"0579
"
2280,0545,0544,"0543
"
2281,0566,0569,"0580
"
2282,0553,0559,"0577
"
2283,0542,0583,"0577
"
2284,0543,0591,"0588
"
2285,0560,0580,"0567
"
2286,0571,0591,"0581
"
2287,0556,0569,"0583
"
2288,0550,0552,"0557
"
2289,0546,0534,"0563
"
2290,0554,0544,"0536
"
2291,0555,0545,"0527
"
2292,0544,0526,"0535
"
2293,0551,0539,"0561
"
2294,0555,0549,"0543
"
2295,0568,0568,"0568
"
2296,0571,0585,"0559
"
2297,0557,0565,"0565
"
2298,0562,0569,"0577
"
2299,0539,0577,"0550
"
2300,0532,0564,"0561
"
2301,0548,0547,"0538
"
2302,0553,0544,"0524
"
2303,0534,0557,"0541
"
2304,0558,0560,"0550
"
2305,0538,0572,"0575
"
2306,0571,0589,"0567
"
2307,0570,0590,"0567
"
2308,0569,0587,"0560
"
2309,0555,0565,"0563
"
2310,0556,0559,"0560
"
2311,0550,0546,"0532
"
2312,0546,0528,"0538
"
2313,0553,0540,"0566
"
2314,0563,0563,"0567
"
2315,0567,0575,"0588
"
2316,0557,0564,"0572
"
2317,0569,0578,"0550
"
2318,0542,0577,"0537
"
2319,0552,0554,"0537
"
2320,0555,0553,"0538
"
2321,0559,0558,"0547
"
2322,0534,0564,"0559
"
2323,0548,0545,"0531
"
2324,0544,0527,"0538
"
2325,0554,0542,"0567
"
2326,0566,0569,"0580
"
2327,0546,0541,"0578
"
2328,0532,0555,"0562
"
2329,0548,0538,"0568
"
2330,0561,0558,"0562
"
2331,0558,0557,"0556
"
2332,0547,0538,"0566
"
2333,0561,0558,"0560
"
2334,0556,0552,"0544
"
2335,0525,0544,"0524
"
2336,0527,0545,"0520
"
2337,0522,0538,"0553
"
2338,0531,0556,"0550
"
2339,0529,0553,"0543
"
2340,0557,0556,"0545
"
2341,0526,0547,"0528
"
2342,0532,0555,"0540
"
2343,0552,0547,"0525
"
2344,0533,0556,"0540
"
2345,0555,0552,"0533
"
2346,0551,0545,"0520
"
2347,0526,0542,"0556
"
2348,0536,0564,"0564
"
2349,0550,0549,"0540
"
2350,0556,0548,"0531
"
2351,0547,0533,"0547
"
2352,0528,0543,"0569
"
2353,0557,0555,"0556
"
2354,0543,0574,"0581
"
2355,0540,0580,"0553
"
2356,0533,0568,"0567
"
2357,0556,0562,"0562
"
2358,0555,0554,"0550
"
2359,0536,0560,"0554
"
2360,0537,0567,"0569
"
2361,0560,0566,"0574
"
2362,0573,0589,"0569
"
2363,0572,0591,"0569
"
2364,0571,0593,"0571
"
2365,0575,0601,"0582
"
2366,0551,0565,"0570
"
2367,0563,0571,"0583
"
2368,0550,0551,"0552
"
2369,0532,0554,"0547
"
2370,0524,0542,"0565
"
2371,0550,0545,"0535
"
2372,0550,0537,"0557
"
2373,0545,0527,"0547
"
2374,0526,0536,"0558
"
2375,0539,0565,"0569
"
2376,0561,0566,"0572
"
2377,0571,0585,"0561
"
2378,0559,0568,"0570
"
2379,0567,0580,"0550
"
2380,0540,0576,"0535
"
2381,0550,0552,"0531
"
2382,0545,0533,"0546
"
2383,0524,0538,"0560
"
2384,0542,0571,"0579
"
2385,0535,0572,"0583
"
2386,0539,0579,"0556
"
2387,0537,0572,"0577
"
2388,0529,0562,"0565
"
2389,0550,0550,"0545
"
2390,0522,0535,"0556
"
2391,0533,0556,"0551
"
2392,0531,0557,"0552
"
2393,0530,0556,"0547
"
2394,0521,0539,"0562
"
2395,0542,0572,"0582
"
2396,0540,0581,"0556
"
2397,0539,0578,"0543
"
2398,0559,0569,"0565
"
2399,0561,0569,"0573
"
2400,0574,0592,"0574
"
2401,0580,0560,"0559
"
2402,0559,0561,"0559
"
2403,0553,0550,"0543
"
2404,0564,0562,"0556
"
2405,0550,0547,"0533
"
2406,0548,0534,"0550
"
2407,0534,0555,"0548
"
2408,0525,0546,"0528
"
2409,0531,0554,"0538
"
2410,0549,0542,"0562
"
2411,0554,0549,"0541
"
2412,0560,0555,"0546
"
2413,0531,0556,"0544
"
2414,0518,0536,"0554
"
2415,0529,0549,"0539
"
2416,0549,0540,"0561
"
2417,0550,0541,"0571
"
2418,0566,0567,"0579
"
2419,0545,0538,"0572
"
2420,0565,0564,"0573
"
2421,0576,0543,"0579
"
2422,0544,0526,"0554
"
2423,0537,0553,"0549
"
2424,0530,0551,"0541
"
2425,0554,0549,"0531
"
2426,0547,0535,"0552
"
2427,0534,0557,"0553
"
2428,0534,0562,"0558
"
2429,0543,0581,"0549
"
2430,0532,0566,"0563
"
2431,0551,0555,"0552
"
2432,0533,0560,"0554
"
2433,0535,0569,"0573
"
2434,0566,0581,"0554
"
2435,0545,0543,"0567
"
2436,0560,0561,"0563
"
2437,0558,0561,"0562
"
2438,0556,0555,"0554
"
2439,0542,0573,"0579
"
2440,0537,0576,"0545
"
2441,0521,0543,"0566
"
2442,0550,0546,"0539
"
2443,0554,0544,"0523
"
2444,0535,0558,"0543
"
2445,0561,0564,"0558
"
2446,0551,0552,"0541
"
2447,0560,0557,"0548
"
2448,0534,0563,"0557
"
2449,0543,0583,"0553
"
2450,0536,0575,"0581
"
2451,0536,0576,"0545
"
2452,0518,0540,"0559
"
2453,0537,0566,"0571
"
2454,0563,0572,"0585
"
2455,0551,0554,"0555
"
2456,0540,0568,"0569
"
2457,0563,0573,"0586
"
2458,0555,0557,"0562
"
2459,0556,0552,"0545
"
2460,0527,0546,"0527
"
2461,0532,0556,"0539
"
2462,0554,0550,"0534
"
2463,0552,0542,"0560
"
2464,0553,0545,"0533
"
2465,0551,0539,"0560
"
2466,0551,0542,"0570
"
2467,0565,0566,"0576
"
2468,0536,0566,"0576
"
2469,0525,0552,"0549
"
2470,0521,0536,"0559
"
2471,0538,0563,"0565
"
2472,0556,0557,"0556
"
2473,0544,0531,"0553
"
2474,0533,0553,"0547
"
2475,0525,0545,"0527
"
2476,0531,0553,"0537
"
2477,0545,0535,"0552
"
2478,0534,0558,"0554
"
2479,0534,0563,"0561
"
2480,0545,0540,"0567
"
2481,0559,0558,"0560
"
2482,0552,0545,"0533
"
2483,0548,0533,"0549
"
2484,0532,0552,"0540
"
2485,0553,0545,"0524
"
2486,0536,0559,"0545
"
2487,0523,0545,"0524
"
2488,0524,0539,"0554
"
2489,0530,0554,"0546
"
2490,0520,0534,"0553
"
2491,0526,0543,"0572
"
2492,0560,0558,"0562
"
2493,0555,0552,"0545
"
2494,0526,0543,"0567
"
2495,0555,0552,"0549
"
2496,0533,0556,"0548
"
2497,0525,0546,"0528
"
2498,0531,0555,"0540
"
2499,0554,0550,"0534
"
2500,0551,0545,"0521
"
2501,0529,0547,"0521
"
2502,0523,0541,"0555
"
2503,0534,0563,"0563
"
2504,0549,0547,"0536
"
2505,0550,0540,"0559
"
2506,0549,0537,"0564
"
2507,0556,0548,"0540
"
2508,0560,0553,"0543
"
2509,0568,0570,"0569
"
2510,0571,0587,"0561
"
2511,0560,0569,"0571
"
2512,0571,0587,"0563
"
2513,0563,0577,"0542
"
2514,0565,0575,"0576
"
2515,0538,0579,"0549
"
2516,0528,0557,"0548
"
2517,0523,0545,"0527
"
2518,0529,0550,"0531
"
2519,0539,0570,"0564
"
2520,0555,0562,"0560
"
2521,0550,0547,"0536
"
2522,0550,0539,"0559
"
2523,0550,0540,"0566
"
2524,0560,0555,"0556
"
2525,0547,0535,"0560
"
2526,0548,0533,"0559
"
2527,0548,0532,"0557
"
2528,0544,0522,"0538
"
2529,0554,0535,"0558
"
2530,0550,0536,"0561
"
2531,0552,0539,"0570
"
2532,0567,0567,"0577
"
2533,0540,0574,"0590
"
2534,0553,0558,"0567
"
2535,0560,0559,"0562
"
2536,0557,0556,"0552
"
2537,0538,0566,"0566
"
2538,0557,0563,"0565
"
2539,0560,0563,"0567
"
2540,0566,0574,"0587
"
2541,0557,0564,"0571
"
2542,0569,0578,"0551
"
2543,0543,0582,"0546
"
2544,0526,0557,"0546
"
2545,0519,0541,"0562
"
2546,0542,0574,"0586
"
2547,0545,0545,"0541
"
2548,0555,0545,"0528
"
2549,0543,0570,"0565
"
2550,0560,0568,"0570
"
2551,0568,0579,"0551
"
2552,0543,0582,"0545
"
2553,0526,0557,"0546
"
2554,0517,0537,"0557
"
2555,0532,0556,"0551
"
2556,0531,0557,"0550
"
2557,0527,0552,"0540
"
2558,0550,0544,"0521
"
2559,0528,0544,"0515
"
2560,0514,0523,"0521
"
2561,0516,0520,"0520
"
2562,0516,0518,"0519
"
2563,0514,0513,"0509
"
2564,0541,0557,"0539
"
2565,0557,0558,"0545
"
2566,0529,0554,"0540
"
2567,0552,0546,"0526
"
2568,0536,0558,"0542
"
2569,0559,0564,"0556
"
2570,0547,0543,"0571
"
2571,0565,0569,"0581
"
2572,0547,0544,"0536
"
2573,0548,0532,"0549
"
2574,0532,0551,"0542
"
2575,0557,0552,"0538
"
2576,0558,0556,"0542
"
2577,0566,0571,"0570
"
2578,0572,0589,"0564
"
2579,0564,0580,"0546
"
2580,0532,0566,"0560
"
2581,0542,0583,"0554
"
2582,0536,0576,"0536
"
2583,0545,0542,"0559
"
2584,0547,0538,"0566
"
2585,0557,0552,"0549
"
2586,0534,0558,"0552
"
2587,0532,0561,"0556
"
2588,0538,0572,"0578
"
2589,0530,0564,"0570
"
2590,0558,0563,"0568
"
2591,0563,0570,"0581
"
2592,0546,0541,"0574
"
2593,0569,0572,"0590
"
2594,0563,0571,"0589
"
2595,0558,0565,"0578
"
2596,0537,0570,"0584
"
2597,0539,0576,"0549
"
2598,0528,0556,"0545
"
2599,0518,0537,"0556
"
2600,0532,0556,"0552
"
2601,0529,0552,"0541
"
2602,0553,0548,"0530
"
2603,0544,0527,"0535
"
2604,0550,0536,"0553
"
2605,0539,0563,"0562
"
2606,0552,0549,"0540
"
2607,0558,0554,"0543
"
2608,0568,0571,"0570
"
2609,0574,0592,"0571
"
2610,0577,0556,"0550
"
2611,0541,0572,"0575
"
2612,0573,0594,"0577
"
2613,0541,0586,"0560
"
2614,0546,0548,"0534
"
2615,0546,0534,"0551
"
2616,0534,0557,"0551
"
2617,0532,0558,"0552
"
2618,0530,0557,"0550
"
2619,0527,0552,"0539
"
2620,0549,0542,"0563
"
2621,0555,0550,"0545
"
2622,0527,0545,"0527
"
2623,0532,0554,"0537
"
2624,0548,0540,"0557
"
2625,0545,0533,"0558
"
2626,0543,0569,"0574
"
2627,0573,0590,"0571
"
2628,0576,0552,"0546
"
2629,0533,0556,"0545
"
2630,0522,0540,"0561
"
2631,0542,0573,"0584
"
2632,0541,0582,"0558
"
2633,0544,0541,"0568
"
2634,0557,0553,"0551
"
2635,0539,0567,"0569
"
2636,0561,0569,"0576
"
2637,0534,0569,"0578
"
2638,0528,0557,"0561
"
2639,0542,0575,"0586
"
2640,0547,0550,"0550
"
2641,0530,0551,"0542
"
2642,0555,0550,"0536
"
2643,0554,0546,"0524
"
2644,0535,0560,"0543
"
2645,0561,0567,"0565
"
2646,0563,0573,"0582
"
2647,0548,0547,"0543
"
2648,0560,0554,"0544
"
2649,0528,0548,"0529
"
2650,0535,0563,"0553
"
2651,0536,0570,"0572
"
2652,0563,0575,"0588
"
2653,0556,0563,"0573
"
2654,0570,0580,"0553
"
2655,0545,0540,"0563
"
2656,0553,0545,"0535
"
2657,0552,0539,"0560
"
2658,0552,0541,"0571
"
2659,0568,0568,"0577
"
2660,0540,0575,"0591
"
2661,0556,0563,"0575
"
2662,0574,0588,"0568
"
2663,0571,0588,"0562
"
2664,0561,0573,"0580
"
2665,0543,0586,"0561
"
2666,0550,0556,"0550
"
2667,0532,0558,"0553
"
2668,0532,0559,"0554
"
2669,0535,0568,"0566
"
2670,0556,0562,"0563
"
2671,0556,0555,"0553
"
2672,0540,0568,"0567
"
2673,0561,0571,"0581
"
2674,0543,0584,"0558
"
2675,0546,0546,"0532
"
2676,0542,0571,"0568
"
2677,0563,0575,"0587
"
2678,0553,0560,"0564
"
2679,0557,0557,"0557
"
2680,0547,0537,"0563
"
2681,0554,0544,"0533
"
2682,0549,0534,"0551
"
2683,0536,0556,"0549
"
2684,0531,0557,"0550
"
2685,0529,0554,"0543
"
2686,0557,0557,"0548
"
2687,0533,0561,"0553
"
2688,0533,0565,"0565
"
2689,0553,0554,"0550
"
2690,0534,0559,"0554
"
2691,0535,0569,"0569
"
2692,0559,0568,"0573
"
2693,0572,0587,"0566
"
2694,0569,0584,"0554
"
2695,0547,0547,"0531
"
2696,0543,0573,"0572
"
2697,0570,0589,"0565
"
2698,0565,0581,"0550
"
2699,0538,0576,"0534
"
2700,0548,0547,"0523
"
2701,0531,0555,"0536
"
2702,0548,0540,"0556
"
2703,0543,0576,"0539
"
2704,0557,0560,"0548
"
2705,0534,0564,"0559
"
2706,0545,0540,"0566
"
2707,0556,0551,"0550
"
2708,0536,0559,"0555
"
2709,0538,0571,"0576
"
2710,0526,0556,"0555
"
2711,0533,0561,"0558
"
2712,0541,0577,"0543
"
2713,0561,0569,"0565
"
2714,0562,0572,"0580
"
2715,0541,0581,"0555
"
2716,0539,0579,"0544
"
2717,0520,0544,"0520
"
2718,0515,0526,"0528
"
2719,0526,0541,"0560
"
2720,0543,0576,"0542
"
2721,0559,0566,"0559
"
2722,0553,0555,"0550
"
2723,0534,0561,"0554
"
2724,0535,0568,"0570
"
2725,0560,0567,"0576
"
2726,0533,0566,"0573
"
2727,0565,0576,"0547
"
2728,0534,0565,"0561
"
2729,0548,0546,"0533
"
2730,0545,0530,"0541
"
2731,0558,0550,"0537
"
2732,0558,0553,"0538
"
2733,0560,0557,"0546
"
2734,0530,0557,"0546
"
2735,0521,0539,"0561
"
2736,0541,0571,"0580
"
2737,0536,0572,"0584
"
2738,0538,0577,"0551
"
2739,0531,0564,"0560
"
2740,0543,0583,"0555
"
2741,0541,0584,"0549
"
2742,0530,0567,"0564
"
2743,0548,0548,"0537
"
2744,0550,0540,"0560
"
2745,0550,0541,"0570
"
2746,0565,0565,"0574
"
2747,0579,0551,"0552
"
2748,0543,0571,"0576
"
2749,0532,0566,"0573
"
2750,0564,0574,"0588
"
2751,0557,0563,"0573
"
2752,0571,0583,"0560
"
2753,0557,0563,"0564
"
2754,0559,0563,"0565
"
2755,0561,0566,"0572
"
2756,0573,0588,"0565
"
2757,0567,0584,"0554
"
2758,0546,0545,"0526
"
2759,0535,0560,"0545
"
2760,0524,0547,"0528
"
2761,0530,0552,"0534
"
2762,0544,0531,"0543
"
2763,0562,0559,"0555
"
2764,0547,0538,"0561
"
2765,0550,0540,"0569
"
2766,0563,0562,"0567
"
2767,0567,0576,"0545
"
2768,0532,0562,"0553
"
2769,0534,0568,"0566
"
2770,0554,0557,"0556
"
2771,0543,0577,"0543
"
2772,0563,0573,"0573
"
2773,0576,0552,"0545
"
2774,0532,0552,"0539
"
2775,0552,0545,"0524
"
2776,0534,0557,"0541
"
2777,0557,0558,"0546
"
2778,0529,0554,"0541
"
2779,0553,0550,"0535
"
2780,0552,0543,"0564
"
2781,0559,0559,"0560
"
2782,0554,0549,"0539
"
2783,0559,0555,"0545
"
2784,0530,0552,"0537
"
2785,0550,0544,"0520
"
2786,0525,0540,"0553
"
2787,0531,0556,"0549
"
2788,0526,0548,"0533
"
2789,0540,0568,"0561
"
2790,0550,0553,"0546
"
2791,0525,0544,"0523
"
2792,0525,0541,"0557
"
2793,0537,0566,"0568
"
2794,0559,0566,"0573
"
2795,0572,0586,"0561
"
2796,0561,0571,"0578
"
2797,0539,0577,"0548
"
2798,0527,0555,"0544
"
2799,0517,0534,"0552
"
2800,0523,0537,"0562
"
2801,0544,0527,"0548
"
2802,0526,0536,"0559
"
2803,0542,0568,"0572
"
2804,0566,0579,"0553
"
2805,0544,0537,"0558
"
2806,0544,0527,"0547
"
2807,0527,0538,"0563
"
2808,0548,0535,"0566
"
2809,0559,0553,"0551
"
2810,0540,0566,"0565
"
2811,0559,0567,"0574
"
2812,0575,0591,"0575
"
2813,0585,0566,"0573
"
2814,0581,0555,"0556
"
2815,0554,0546,"0530
"
2816,0546,0529,"0540
"
2817,0557,0549,"0535
"
2818,0554,0547,"0528
"
2819,0540,0567,"0562
"
2820,0545,0550,"0541
"
2821,0553,0549,"0532
"
2822,0548,0536,"0551
"
2823,0535,0562,"0560
"
2824,0546,0540,"0566
"
2825,0558,0555,"0556
"
2826,0545,0531,"0554
"
2827,0538,0559,"0558
"
2828,0544,0532,"0555
"
2829,0540,0562,"0561
"
2830,0550,0548,"0537
"
2831,0558,0554,"0542
"
2832,0569,0572,"0571
"
2833,0579,0556,"0553
"
2834,0547,0536,"0556
"
2835,0544,0525,"0542
"
2836,0557,0544,"0527
"
2837,0543,0567,"0559
"
2838,0552,0554,"0546
"
2839,0526,0546,"0527
"
2840,0531,0554,"0535
"
2841,0549,0541,"0560
"
2842,0550,0543,"0573
"
2843,0569,0573,"0588
"
2844,0558,0564,"0575
"
2845,0576,0543,"0580
"
2846,0544,0526,"0553
"
2847,0536,0550,"0545
"
2848,0522,0535,"0557
"
2849,0537,0561,"0560
"
2850,0544,0536,"0560
"
2851,0546,0530,"0553
"
2852,0536,0554,"0548
"
2853,0526,0545,"0527
"
2854,0529,0549,"0529
"
2855,0535,0564,"0553
"
2856,0535,0571,"0574
"
2857,0566,0580,"0551
"
2858,0539,0578,"0540
"
2859,0554,0558,"0544
"
2860,0523,0545,"0524
"
2861,0524,0540,"0554
"
2862,0531,0557,"0552
"
2863,0528,0552,"0542
"
2864,0551,0547,"0528
"
2865,0539,0566,"0558
"
2866,0543,0583,"0552
"
2867,0534,0573,"0576
"
2868,0524,0555,"0554
"
2869,0528,0550,"0541
"
2870,0550,0543,"0566
"
2871,0558,0558,"0559
"
2872,0551,0546,"0533
"
2873,0550,0538,"0556
"
2874,0543,0571,"0577
"
2875,0534,0570,"0581
"
2876,0533,0570,"0581
"
2877,0532,0566,"0577
"
2878,0525,0550,"0549
"
2879,0520,0533,"0555
"
2880,0529,0548,"0537
"
2881,0543,0574,"0576
"
2882,0529,0563,"0567
"
2883,0553,0553,"0549
"
2884,0530,0552,"0540
"
2885,0551,0545,"0525
"
2886,0534,0557,"0541
"
2887,0554,0553,"0539
"
2888,0556,0552,"0535
"
2889,0554,0548,"0526
"
2890,0538,0563,"0550
"
2891,0533,0566,"0565
"
2892,0551,0555,"0551
"
2893,0533,0560,"0554
"
2894,0532,0561,"0557
"
2895,0538,0572,"0578
"
2896,0529,0561,"0565
"
2897,0549,0545,"0535
"
2898,0548,0534,"0551
"
2899,0534,0555,"0548
"
2900,0524,0543,"0567
"
2901,0551,0548,"0541
"
2902,0558,0552,"0539
"
2903,0491,0524,"0528
"
2904,0449,0503,"0543
"
2905,0474,0537,"0563
"
2906,0478,0553,"0549
"
2907,0466,0540,"0564
"
2908,0489,0532,"0559
"
2909,0490,0527,"0551
"
2910,0485,0516,"0528
"
2911,0490,0518,"0525
"
2912,0489,0518,"0522
"
2913,0486,0515,"0515
"
2914,0480,0501,"0532
"
2915,0502,0539,"0562
"
2916,0511,0564,"0568
"
2917,0522,0546,"0537
"
2918,0518,0531,"0549
"
2919,0505,0549,"0537
"
2920,0523,0542,"0564
"
