x_value,channel_1,channel_2,channel_3
998,0000,1023,"0000
"
999,0000,1023,"0000
"
1000,0000,1023,"0001
"
1001,0000,1023,"0000
"
1002,0000,1023,"0000
"
1003,0000,1023,"0000
"
1004,0000,1023,"0000
"
1005,0000,1023,"0000
"
1006,0000,1023,"0000
"
1007,0000,1022,"0000
"
1008,0000,1023,"0000
"
1009,0000,1022,"0000
"
1010,0000,1023,"0000
"
1011,0000,1023,"0000
"
1012,0000,1023,"0000
"
1013,0000,1023,"0000
"
1014,0000,1023,"0000
"
1015,0000,1023,"0000
"
1016,0000,1023,"0000
"
1017,0000,1023,"0000
"
1018,0000,1022,"0000
"
1019,0000,1023,"0000
"
1020,0000,1023,"0000
"
1021,0000,1022,"0000
"
1022,0000,1023,"0000
"
1023,0000,1022,"0000
"
1024,0000,1023,"0000
"
1025,0000,1023,"0000
"
1026,0000,1023,"0000
"
1027,0000,1023,"0000
"
1028,0000,0579,"0000
"
1029,0000,0492,"0000
"
1030,0000,0404,"0000
"
1031,0000,0341,"0164
"
1032,0000,0306,"0000
"
1033,0000,0297,"0000
"
1034,0000,0297,"0000
"
1035,0000,0298,"0000
"
1036,0000,0300,"0000
"
1037,0000,0303,"0000
"
1038,0000,0303,"0000
"
1039,0000,0303,"0000
"
1040,0000,0302,"0000
"
1041,0000,0304,"0000
"
1042,0000,0305,"0056
"
1043,0000,0304,"0000
"
1044,0000,0303,"0000
"
1045,0000,0297,"0000
"
1046,0000,0266,"0000
"
1047,0000,0280,"0000
"
1048,0000,0295,"0151
"
1049,0000,0302,"0154
"
1050,0000,0303,"0000
"
1051,0000,0303,"0120
"
1052,0000,0301,"0000
"
1053,0000,0301,"0000
"
1054,0000,0303,"0013
"
1055,0000,0304,"0000
"
1056,0000,0300,"0000
"
1057,0000,0298,"0000
"
1058,0000,0297,"0000
"
1059,0000,0297,"0000
"
1060,0000,0298,"0000
"
1061,0000,0302,"0000
"
1062,0000,0000,"0000
"
1063,0000,0000,"0000
"
1064,0000,0000,"0000
"
1065,0000,0000,"0000
"
1066,0000,0000,"0000
"
1067,0000,0000,"0000
"
1068,0000,0000,"0000
"
1069,0000,0000,"0000
"
1070,0000,0000,"0093
"
1071,0000,0000,"0000
"
1072,0000,0000,"0000
"
1073,0000,0000,"0000
"
1074,0000,0000,"0000
"
1075,0000,0000,"0000
"
1076,0000,0000,"0000
"
1077,0000,0000,"0000
"
1078,0000,0000,"0000
"
1079,0000,0000,"0000
"
1080,0001,0000,"0000
"
1081,0000,0000,"0000
"
1082,0000,0000,"0000
"
1083,0000,0000,"0000
"
1084,0000,0000,"0000
"
1085,0000,0000,"0000
"
1086,0000,0000,"0000
"
1087,0000,0000,"0000
"
1088,0000,0000,"0000
"
1089,0000,0000,"0000
"
1090,0000,0000,"0000
"
1091,0000,0000,"0000
"
1092,0000,0000,"0000
"
1093,0000,0000,"0000
"
1094,0000,0000,"0000
"
1095,0000,0000,"0000
"
1096,0000,0000,"0000
"
1097,0000,0000,"0000
"
1098,0000,0000,"0000
"
1099,0000,0000,"0000
"
1100,0000,0000,"0000
"
1101,0000,0000,"0000
"
1102,0000,0000,"0000
"
1103,0000,0000,"0000
"
1104,0000,0000,"0000
"
1105,0000,0000,"0000
"
1106,0000,0000,"0000
"
1107,0000,0000,"0000
"
1108,0000,0000,"0000
"
1109,0000,0000,"0000
"
1110,0000,0000,"0000
"
1111,0000,0000,"0000
"
1112,0000,0000,"0000
"
1113,0000,0000,"0000
"
1114,0000,0000,"0000
"
1115,0000,0000,"0000
"
1116,0000,0000,"0000
"
1117,0000,0000,"0000
"
1118,0000,0000,"0000
"
1119,0000,0000,"0000
"
1120,0000,0000,"0000
"
1121,0000,0000,"0000
"
1122,0000,0000,"0000
"
1123,0000,0000,"0000
"
1124,0000,0000,"0000
"
1125,0001,0000,"0000
"
1126,0000,0000,"0000
"
1127,0000,0000,"0000
"
1128,0000,0000,"0000
"
1129,0000,0000,"0000
"
1130,0000,0000,"0000
"
1131,0000,0000,"0000
"
1132,0000,0000,"0000
"
1133,0000,0000,"0000
"
1134,0000,0000,"0000
"
1135,0000,0000,"0000
"
1136,0000,0000,"0000
"
1137,0000,0000,"0000
"
1138,0000,0000,"0000
"
1139,0000,0000,"0000
"
1140,0000,0000,"0000
"
1141,0000,0000,"0000
"
1142,0000,0000,"0000
"
1143,0000,0000,"0000
"
1144,0000,0000,"0000
"
1145,0000,0000,"0000
"
1146,0000,0000,"0000
"
1147,0000,0000,"0000
"
1148,0000,0000,"0000
"
1149,0000,0000,"0000
"
1150,0000,0000,"0000
"
1151,0000,0000,"0000
"
1152,0000,0000,"0000
"
1153,0000,0000,"0000
"
1154,0000,0000,"0000
"
1155,0000,0000,"0000
"
1156,0000,0000,"0000
"
1157,0000,0000,"0000
"
1158,0000,0000,"0000
"
1159,0000,0000,"0000
"
1160,0000,0000,"0000
"
1161,0000,0000,"0000
"
1162,0000,0000,"0000
"
1163,0000,0000,"0000
"
1164,0001,0000,"0000
"
1165,0000,0000,"0000
"
1166,0000,0000,"0000
"
1167,0000,0000,"0000
"
1168,0000,0000,"0000
"
1169,0000,0000,"0000
"
1170,0000,0000,"0000
"
1171,0000,0000,"0000
"
1172,0000,0000,"0000
"
1173,0000,0000,"0000
"
1174,0000,0000,"0000
"
1175,0000,0000,"0000
"
1176,0000,0000,"0000
"
1177,0000,0000,"0000
"
1178,0000,0000,"0000
"
1179,0000,0000,"0000
"
1180,0000,0000,"0000
"
1181,0000,0000,"0000
"
1182,0000,0000,"0000
"
1183,0000,0000,"0000
"
1184,0000,0000,"0000
"
1185,0000,0000,"0000
"
1186,0000,0000,"0000
"
1187,0000,0000,"0000
"
1188,0000,0000,"0000
"
1189,0001,0000,"0000
"
1190,0000,0000,"0000
"
1191,0000,0000,"0000
"
1192,0000,0000,"0000
"
1193,0000,0000,"0000
"
1194,0000,0000,"0000
"
1195,0000,0000,"0050
"
1196,0000,0000,"0000
"
1197,0000,0000,"0000
"
1198,0000,0000,"0000
"
1199,0000,0000,"0000
"
1200,0001,0000,"0000
"
1201,0000,0000,"0000
"
1202,0000,0000,"0000
"
1203,0000,0000,"0000
"
1204,0000,0000,"0000
"
1205,0001,0000,"0000
"
1206,0000,0000,"0016
"
1207,0000,0000,"0000
"
1208,0000,0000,"0000
"
1209,0000,0000,"0000
"
1210,0000,0000,"0000
"
1211,0000,0000,"0000
"
1212,0000,0000,"0000
"
1213,0000,0000,"0000
"
1214,0000,0000,"0053
"
1215,0000,0000,"0007
"
1216,0000,0000,"0004
"
1217,0000,0000,"0002
"
1218,0000,0000,"0002
"
1219,0000,0000,"0000
"
1220,0000,0000,"0000
"
1221,0000,0000,"0000
"
1222,0000,0000,"0000
"
1223,0000,0000,"0000
"
1224,0000,0000,"0000
"
1225,0000,0000,"0000
"
1226,0000,0000,"0000
"
1227,0000,0000,"0000
"
1228,0000,0000,"0000
"
1229,0000,0000,"0000
"
1230,0000,0000,"0000
"
1231,0000,0000,"0000
"
1232,0000,0000,"0000
"
1233,0000,0000,"0000
"
1234,0000,0000,"0000
"
1235,0000,0000,"0000
"
1236,0001,0000,"0000
"
1237,0000,0000,"0000
"
1238,0000,0000,"0000
"
1239,0000,0000,"0000
"
1240,0000,0000,"0000
"
1241,0000,0000,"0000
"
1242,0000,0000,"0000
"
1243,0000,0000,"0000
"
1244,0001,0000,"0000
"
1245,0000,0000,"0000
"
1246,0000,0000,"0000
"
1247,0000,0000,"0000
"
1248,0000,0000,"0000
"
1249,0000,0000,"0000
"
1250,0000,0000,"0000
"
1251,0000,0000,"0000
"
1252,0000,0000,"0000
"
1253,0000,0000,"0000
"
1254,0000,0000,"0000
"
1255,0000,0000,"0000
"
1256,0000,0000,"0000
"
1257,0000,0000,"0000
"
1258,0000,0000,"0000
"
1259,0000,0000,"0000
"
1260,0000,0000,"0000
"
1261,0000,0000,"0000
"
1262,0000,0000,"0000
"
1263,0000,0000,"0000
"
1264,0000,0000,"0000
"
1265,0000,0000,"0000
"
1266,0000,0000,"0000
"
1267,0000,0000,"0000
"
1268,0000,0000,"0000
"
1269,0001,0000,"0000
"
1270,0000,0000,"0000
"
1271,0000,0000,"0000
"
1272,0000,0000,"0000
"
1273,0000,0000,"0000
"
1274,0000,0000,"0000
"
1275,0000,0000,"0000
"
1276,0000,0000,"0000
"
1277,0000,0000,"0000
"
1278,0000,0000,"0000
"
1279,0000,0000,"0000
"
1280,0000,0000,"0000
"
1281,0000,0000,"0000
"
1282,0000,0000,"0000
"
1283,0000,0000,"0000
"
1284,0000,0000,"0000
"
1285,0000,0000,"0000
"
1286,0000,0000,"0000
"
1287,0000,0000,"0000
"
1288,0000,0000,"0000
"
1289,0000,0000,"0000
"
1290,0000,0000,"0000
"
1291,0000,0000,"0000
"
1292,0000,0000,"0000
"
1293,0000,0000,"0000
"
1294,0001,0000,"0000
"
1295,0001,0000,"0000
"
1296,0000,0000,"0000
"
1297,0000,0000,"0000
"
1298,0000,0000,"0000
"
1299,0000,0000,"0000
"
1300,0000,0000,"0000
"
1301,0000,0000,"0000
"
1302,0000,0000,"0000
"
1303,0000,0000,"0000
"
1304,0000,0000,"0000
"
1305,0000,0000,"0000
"
1306,0001,0000,"0000
"
1307,0000,0000,"0000
"
1308,0000,0000,"0000
"
1309,0000,0000,"0000
"
1310,0000,0000,"0000
"
1311,0001,0000,"0000
"
1312,0000,0000,"0000
"
1313,0000,0000,"0000
"
1314,0000,0000,"0000
"
1315,0000,0000,"0000
"
1316,0000,0000,"0000
"
1317,0000,0000,"0000
"
1318,0000,0000,"0000
"
1319,0001,0000,"0000
"
1320,0000,0000,"0000
"
1321,0000,0000,"0000
"
1322,0000,0000,"0000
"
1323,0001,0000,"0000
"
1324,0000,0000,"0000
"
1325,0000,0000,"0000
"
1326,0000,0000,"0000
"
1327,0000,0000,"0000
"
1328,0000,0000,"0000
"
1329,0001,0000,"0000
"
1330,0000,0001,"0000
"
1331,0000,0000,"0000
"
1332,0000,0000,"0000
"
1333,0000,0000,"0000
"
1334,0000,0000,"0000
"
1335,0000,0000,"0000
"
1336,0000,0000,"0000
"
1337,0001,0000,"0000
"
1338,0001,0000,"0000
"
1339,0000,0000,"0000
"
1340,0000,0000,"0000
"
1341,0000,0000,"0000
"
1342,0000,0000,"0000
"
1343,0000,0000,"0000
"
1344,0000,0000,"0000
"
1345,0000,0000,"0000
"
1346,0000,0000,"0000
"
1347,0000,0000,"0000
"
1348,0001,0000,"0000
"
1349,0000,0000,"0000
"
1350,0000,0000,"0000
"
1351,0000,0000,"0000
"
1352,0000,0000,"0000
"
1353,0001,0000,"0000
"
1354,0000,0000,"0000
"
1355,0000,0000,"0000
"
1356,0000,0000,"0000
"
1357,0000,0000,"0000
"
1358,0000,0000,"0000
"
1359,0000,0000,"0000
"
1360,0000,0000,"0000
"
1361,0000,0000,"0000
"
1362,0000,0000,"0000
"
1363,0000,0000,"0000
"
1364,0001,0000,"0000
"
1365,0000,0000,"0000
"
1366,0000,0001,"0000
"
1367,0001,0000,"0000
"
1368,0000,0000,"0000
"
1369,0000,0000,"0000
"
1370,0001,0000,"0000
"
1371,0000,0000,"0000
"
1372,0001,0000,"0000
"
1373,0001,0000,"0000
"
1374,0000,0000,"0000
"
1375,0000,0000,"0000
"
1376,0000,0000,"0000
"
1377,0000,0000,"0000
"
1378,0000,0000,"0000
"
1379,0000,0000,"0000
"
1380,0000,0000,"0000
"
1381,0000,0000,"0000
"
1382,0000,0000,"0000
"
1383,0000,0000,"0000
"
1384,0000,0000,"0000
"
1385,0000,0001,"0000
"
1386,0000,0000,"0000
"
1387,0001,0000,"0000
"
1388,0000,0000,"0000
"
1389,0000,0000,"0000
"
1390,0000,0000,"0000
"
1391,0000,0000,"0000
"
1392,0000,0000,"0000
"
1393,0000,0000,"0000
"
1394,0000,0000,"0000
"
1395,0001,0000,"0000
"
1396,0000,0000,"0000
"
1397,0000,0000,"0000
"
1398,0000,0000,"0000
"
1399,0000,0000,"0000
"
1400,0000,0000,"0000
"
1401,0000,0000,"0000
"
1402,0000,0000,"0000
"
1403,0000,0000,"0000
"
1404,0000,0000,"0000
"
1405,0000,0000,"0000
"
1406,0000,0000,"0000
"
1407,0000,0000,"0000
"
1408,0000,0000,"0000
"
1409,0000,0000,"0000
"
1410,0001,0000,"0000
"
1411,0000,0000,"0000
"
1412,0000,0000,"0000
"
1413,0000,0000,"0000
"
1414,0000,0000,"0000
"
1415,0000,0000,"0000
"
1416,0000,0000,"0000
"
1417,0000,0000,"0000
"
1418,0000,0000,"0000
"
1419,0000,0000,"0000
"
1420,0000,0000,"0000
"
1421,0000,0000,"0000
"
1422,0000,0000,"0000
"
1423,0000,0000,"0000
"
1424,0000,0000,"0000
"
1425,0000,0000,"0000
"
1426,0000,0001,"0000
"
1427,0000,0000,"0000
"
1428,0001,0000,"0000
"
1429,0000,0000,"0000
"
1430,0000,0000,"0000
"
1431,0000,0000,"0000
"
1432,0000,0000,"0000
"
1433,0000,0000,"0000
"
1434,0000,0000,"0000
"
1435,0000,0000,"0000
"
1436,0000,0000,"0000
"
1437,0000,0000,"0000
"
1438,0000,0000,"0000
"
1439,0000,0000,"0000
"
1440,0000,0000,"0000
"
1441,0001,0000,"0000
"
1442,0000,0000,"0000
"
1443,0000,0000,"0000
"
1444,0000,0000,"0000
"
1445,0001,0000,"0000
"
1446,0000,0000,"0000
"
1447,0000,0000,"0000
"
1448,0000,0000,"0000
"
1449,0000,0000,"0000
"
1450,0001,0000,"0000
"
1451,0000,0000,"0000
"
1452,0000,0000,"0000
"
1453,0000,0000,"0000
"
1454,0000,0000,"0000
"
1455,0000,0000,"0000
"
1456,0000,0000,"0000
"
1457,0000,0000,"0000
"
1458,0000,0000,"0000
"
1459,0000,0000,"0000
"
1460,0000,0000,"0000
"
1461,0000,0000,"0000
"
1462,0000,0000,"0000
"
1463,0000,0001,"0000
"
1464,0000,0000,"0000
"
1465,0001,0000,"0000
"
1466,0000,0000,"0000
"
1467,0000,0000,"0000
"
1468,0000,0000,"0000
"
1469,0001,0000,"0000
"
1470,0000,0000,"0000
"
1471,0000,0001,"0000
"
1472,0001,0000,"0000
"
1473,0000,0000,"0000
"
1474,0000,0000,"0000
"
1475,0000,0000,"0000
"
1476,0000,0000,"0000
"
1477,0000,0000,"0000
"
1478,0000,0000,"0000
"
1479,0001,0000,"0000
"
1480,0000,0000,"0000
"
1481,0000,0000,"0000
"
1482,0001,0000,"0000
"
1483,0000,0000,"0000
"
1484,0000,0000,"0000
"
1485,0000,0000,"0000
"
1486,0000,0000,"0000
"
1487,0000,0000,"0000
"
1488,0000,0000,"0000
"
1489,0000,0000,"0000
"
1490,0000,0000,"0000
"
1491,0000,0000,"0000
"
1492,0000,0000,"0000
"
1493,0000,0000,"0000
"
1494,0000,0000,"0000
"
1495,0000,0000,"0000
"
1496,0000,0000,"0000
"
1497,0000,0000,"0000
"
1498,0000,0000,"0000
"
1499,0000,0000,"0000
"
1500,0000,0000,"0000
"
1501,0001,0000,"0000
"
1502,0000,0000,"0000
"
1503,0000,0000,"0000
"
1504,0000,0001,"0000
"
1505,0000,0000,"0000
"
1506,0000,0000,"0000
"
1507,0000,0000,"0000
"
1508,0000,0000,"0000
"
1509,0000,0000,"0000
"
1510,0000,0000,"0000
"
1511,0000,0000,"0000
"
1512,0000,0000,"0000
"
1513,0000,0000,"0000
"
1514,0000,0000,"0000
"
1515,0000,0000,"0000
"
1516,0000,0000,"0000
"
1517,0001,0000,"0000
"
1518,0001,0000,"0000
"
1519,0000,0000,"0000
"
1520,0000,0000,"0000
"
1521,0000,0000,"0000
"
1522,0000,0000,"0000
"
1523,0000,0000,"0000
"
1524,0000,0000,"0000
"
1525,0001,0000,"0000
"
1526,0000,0000,"0000
"
1527,0000,0000,"0000
"
1528,0000,0000,"0000
"
1529,0001,0000,"0000
"
1530,0000,0000,"0000
"
1531,0000,0000,"0000
"
1532,0000,0000,"0000
"
1533,0000,0000,"0000
"
1534,0000,0000,"0000
"
1535,0001,0000,"0000
"
1536,0000,0000,"0000
"
1537,0000,0000,"0000
"
1538,0000,0000,"0000
"
1539,0000,0000,"0000
"
1540,0000,0000,"0000
"
1541,0000,0000,"0000
"
1542,0001,0000,"0000
"
1543,0000,0000,"0000
"
1544,0000,0000,"0000
"
1545,0000,0000,"0000
"
1546,0000,0000,"0000
"
1547,0000,0000,"0000
"
1548,0000,0000,"0000
"
1549,0000,0000,"0000
"
1550,0000,0000,"0000
"
1551,0000,0000,"0000
"
1552,0000,0000,"0000
"
1553,0000,0000,"0000
"
1554,0000,0000,"0000
"
1555,0000,0000,"0000
"
1556,0000,0000,"0000
"
1557,0000,0000,"0000
"
1558,0001,0000,"0000
"
1559,0000,0000,"0000
"
1560,0000,0000,"0000
"
1561,0000,0001,"0000
"
1562,0000,0000,"0000
"
1563,0001,0000,"0000
"
1564,0000,0000,"0000
"
1565,0000,0000,"0000
"
1566,0000,0000,"0000
"
1567,0000,0000,"0000
"
1568,0000,0000,"0000
"
1569,0000,0000,"0000
"
1570,0000,0000,"0000
"
1571,0000,0000,"0000
"
1572,0000,0000,"0000
"
1573,0000,0000,"0000
"
1574,0000,0000,"0000
"
1575,0000,0000,"0000
"
1576,0000,0000,"0000
"
1577,0000,0001,"0000
"
1578,0000,0000,"0000
"
1579,0000,0000,"0000
"
1580,0000,0000,"0000
"
1581,0000,0000,"0000
"
1582,0000,0000,"0000
"
1583,0000,0000,"0000
"
1584,0000,0000,"0000
"
1585,0000,0000,"0000
"
1586,0000,0000,"0000
"
1587,0000,0000,"0000
"
1588,0000,0000,"0000
"
1589,0000,0000,"0000
"
1590,0001,0000,"0000
"
1591,0000,0000,"0000
"
1592,0000,0000,"0000
"
1593,0001,0000,"0000
"
1594,0000,0000,"0000
"
1595,0000,0000,"0000
"
1596,0000,0000,"0000
"
1597,0001,0000,"0000
"
1598,0000,0000,"0000
"
1599,0000,0000,"0000
"
1600,0000,0000,"0000
"
1601,0000,0000,"0000
"
1602,0001,0000,"0000
"
1603,0000,0000,"0000
"
1604,0000,0000,"0000
"
1605,0000,0000,"0000
"
1606,0000,0000,"0000
"
1607,0000,0000,"0000
"
1608,0000,0000,"0000
"
1609,0000,0000,"0000
"
1610,0000,0000,"0000
"
1611,0000,0000,"0000
"
1612,0000,0000,"0000
"
1613,0000,0000,"0000
"
1614,0000,0000,"0000
"
1615,0000,0000,"0000
"
1616,0000,0000,"0000
"
1617,0000,0000,"0000
"
1618,0000,0000,"0000
"
1619,0000,0000,"0000
"
1620,0000,0000,"0000
"
1621,0000,0000,"0000
"
1622,0000,0000,"0000
"
1623,0000,0000,"0000
"
1624,0000,0000,"0000
"
1625,0000,0000,"0000
"
1626,0000,0000,"0000
"
1627,0000,0000,"0000
"
1628,0000,0000,"0000
"
1629,0000,0000,"0000
"
1630,0000,0000,"0000
"
1631,0000,0000,"0000
"
1632,0000,0000,"0000
"
1633,0000,0000,"0000
"
1634,0000,0000,"0000
"
1635,0000,0000,"0000
"
1636,0000,0000,"0000
"
1637,0000,0000,"0000
"
1638,0000,0000,"0000
"
1639,0000,0000,"0000
"
1640,0000,0000,"0000
"
1641,0000,0000,"0000
"
1642,0000,0000,"0000
"
1643,0000,0000,"0000
"
1644,0000,0000,"0000
"
1645,0000,0000,"0000
"
1646,0000,0000,"0001
"
1647,0000,0000,"0000
"
1648,0000,0000,"0000
"
1649,0000,0000,"0000
"
1650,0000,0000,"0000
"
1651,0001,0000,"0000
"
1652,0000,0000,"0000
"
1653,0000,0000,"0000
"
1654,0000,0000,"0001
"
1655,0000,0000,"0001
"
1656,0000,0000,"0000
"
1657,0001,0000,"0000
"
1658,0000,0000,"0000
"
1659,0000,0000,"0000
"
1660,0000,0000,"0000
"
1661,0000,0000,"0000
"
1662,0000,0000,"0000
"
1663,0000,0000,"0000
"
1664,0000,0000,"0000
"
1665,0000,0000,"0000
"
1666,0000,0000,"0000
"
1667,0000,0000,"0000
"
1668,0000,0000,"0000
"
1669,0000,0000,"0000
"
1670,0000,0000,"0000
"
1671,0000,0000,"0000
"
1672,0000,0000,"0000
"
1673,0000,0000,"0000
"
1674,0000,0000,"0000
"
1675,0000,0000,"0000
"
1676,0000,0000,"0000
"
1677,0000,0000,"0000
"
1678,0197,0000,"0000
"
1679,0268,0281,"0000
"
1680,0275,0416,"0000
"
1681,0278,0458,"0006
"
1682,0293,0445,"0000
"
1683,0284,0467,"0000
"
1684,0282,0471,"0000
"
1685,0281,0472,"0000
"
1686,0281,0474,"0000
"
1687,0282,0474,"0000
"
1688,0284,0477,"0000
"
1689,0286,0479,"0000
"
1690,0286,0473,"0000
"
1691,0284,0477,"0000
"
1692,0285,0479,"0000
"
1693,0281,0455,"0000
"
1694,0273,0429,"0000
"
1695,0274,0419,"0000
"
1696,0282,0408,"0000
"
1697,0283,0409,"0000
"
1698,0283,0437,"0000
"
1699,0284,0455,"0000
"
1700,0284,0468,"0000
"
1701,0284,0472,"0000
"
1702,0284,0471,"0000
"
1703,0283,0470,"0000
"
1704,0284,0469,"0000
"
1705,0285,0471,"0000
"
1706,0284,0471,"0000
"
1707,0285,0451,"0000
"
1708,0286,0466,"0000
"
1709,0285,0480,"0000
"
1710,0284,0478,"0000
"
1711,0284,0473,"0000
"
1712,0279,0477,"0000
"
1713,0277,0465,"0000
"
1714,0280,0463,"0000
"
1715,0277,0462,"0000
"
1716,0278,0464,"0000
"
1717,0285,0475,"0000
"
1718,0285,0479,"0000
"
1719,0280,0472,"0000
"
1720,0278,0477,"0000
"
1721,0280,0474,"0000
"
1722,0273,0464,"0000
"
1723,0269,0452,"0000
"
1724,0276,0461,"0000
"
1725,0280,0469,"0000
"
1726,0283,0479,"0000
"
1727,0285,0480,"0000
"
1728,0287,0481,"0000
"
1729,0296,0442,"0000
"
1730,0272,0438,"0000
"
1731,0245,0446,"0000
"
1732,0279,0459,"0000
"
1733,0260,0429,"0000
"
1734,0272,0440,"0000
"
1735,0274,0444,"0000
"
1736,0279,0457,"0000
"
1737,0283,0481,"0000
"
1738,0272,0467,"0000
"
1739,0281,0470,"0000
"
1740,0295,0453,"0000
"
1741,0291,0442,"0000
"
1742,0288,0429,"0000
"
1743,0289,0438,"0000
"
1744,0278,0436,"0000
"
1745,0277,0437,"0000
"
1746,0286,0469,"0000
"
1747,0283,0784,"0000
"
1748,0277,0822,"0000
"
1749,0277,0803,"0000
"
1750,0278,0731,"0000
"
1751,0279,0689,"0000
"
1752,0280,0679,"0000
"
1753,0282,0658,"0000
"
1754,0284,0630,"0000
"
1755,0290,0509,"0000
"
1756,0285,0688,"0000
"
1757,0283,0700,"0000
"
1758,0283,0653,"0000
"
1759,0283,0676,"0000
"
1760,0288,0679,"0000
"
1761,0284,0691,"0000
"
1762,0282,0630,"0000
"
1763,0290,0558,"0000
"
1764,0293,0493,"0000
"
1765,0285,0483,"0000
"
1766,0284,0477,"0000
"
1767,0285,0477,"0000
"
1768,0286,0483,"0000
"
1769,0303,0442,"0001
"
1770,0308,0459,"0000
"
1771,0300,0452,"0000
"
1772,0297,0443,"0000
"
1773,0293,0432,"0000
"
1774,0289,0444,"0000
"
1775,0287,0480,"0000
"
1776,0286,0473,"0000
"
1777,0288,0426,"0186
"
1778,0372,0462,"0171
"
1779,0375,0481,"0126
"
1780,0395,0482,"0000
"
1781,0319,0500,"0000
"
1782,0325,0466,"0000
"
1783,0305,0476,"0109
"
1784,0342,0492,"0000
"
1785,0308,0484,"0034
"
1786,0309,0487,"0000
"
1787,0293,0436,"0000
"
1788,0286,0465,"0000
"
1789,0537,0524,"0000
"
1790,0557,0533,"0000
"
1791,0544,0514,"0000
"
1792,0557,0532,"0000
"
1793,0473,0537,"0000
"
1794,0406,0522,"0000
"
1795,0324,0474,"0000
"
1796,0301,0460,"0000
"
1797,0279,0464,"0000
"
1798,0286,0472,"0000
"
1799,0292,0440,"0000
"
1800,0290,0428,"0000
"
1801,0288,0422,"0000
"
1802,0287,0460,"0000
"
1803,0285,0470,"0000
"
1804,0284,0482,"0000
"
1805,0281,0475,"0000
"
1806,0281,0472,"0000
"
1807,0283,0476,"0000
"
1808,0283,0475,"0000
"
1809,0279,0471,"0000
"
1810,0280,0465,"0000
"
1811,0283,0470,"0000
"
1812,0284,0474,"0000
"
1813,0284,0474,"0000
"
1814,0283,0473,"0000
"
1815,0281,0469,"0000
"
1816,0280,0466,"0000
"
1817,0280,0466,"0000
"
1818,0281,0468,"0000
"
1819,0282,0470,"0000
"
1820,0284,0477,"0000
"
1821,0285,0479,"0000
"
1822,0283,0476,"0000
"
1823,0283,0478,"0000
"
1824,0286,0485,"0000
"
1825,0336,0402,"0000
"
1826,0354,0399,"0000
"
1827,0359,0410,"0000
"
1828,0349,0411,"0000
"
1829,0333,0384,"0000
"
1830,0320,0359,"0000
"
1831,0309,0379,"0000
"
1832,0316,0389,"0000
"
1833,0328,0380,"0000
"
1834,0328,0379,"0000
"
1835,0327,0383,"0000
"
1836,0330,0383,"0000
"
1837,0296,0377,"0000
"
1838,0293,0417,"0000
"
1839,0298,0438,"0000
"
1840,0294,0435,"0000
"
1841,0288,0418,"0000
"
1842,0288,0413,"0000
"
1843,0285,0447,"0000
"
1844,0278,0449,"0000
"
1845,0276,0448,"0000
"
1846,0281,0458,"0000
"
1847,0286,0473,"0000
"
1848,0286,0478,"0000
"
1849,0284,0478,"0000
"
1850,0283,0482,"0000
"
1851,0284,0483,"0000
"
1852,0286,0487,"0000
"
1853,0289,0448,"0000
"
1854,0293,0442,"0000
"
1855,0296,0437,"0000
"
1856,0306,0454,"0000
"
1857,0346,0431,"0000
"
1858,0373,0437,"0000
"
1859,0373,0438,"0000
"
1860,0371,0436,"0000
"
1861,0371,0432,"0000
"
1862,0358,0405,"0000
"
1863,0345,0412,"0000
"
1864,0272,0425,"0000
"
1865,0267,0432,"0000
"
1866,0268,0431,"0000
"
1867,0263,0422,"0000
"
1868,0264,0413,"0000
"
1869,0269,0420,"0000
"
1870,0272,0432,"0000
"
1871,0278,0450,"0000
"
1872,0284,0465,"0000
"
1873,0291,0440,"0000
"
1874,0295,0439,"0000
"
1875,0297,0442,"0000
"
1876,0295,0441,"0000
"
1877,0289,0425,"0000
"
1878,0290,0425,"0000
"
1879,0292,0426,"0000
"
1880,0291,0423,"0000
"
1881,0289,0414,"0000
"
1882,0288,0410,"0000
"
1883,0291,0416,"0000
"
1884,0288,0409,"0000
"
1885,0285,0451,"0000
"
1886,0284,0468,"0000
"
1887,0275,0463,"0000
"
1888,0284,0475,"0000
"
1889,0282,0478,"0000
"
1890,0286,0494,"0000
"
1891,0270,0477,"0000
"
1892,0258,0461,"0000
"
1893,0240,0474,"0000
"
1894,0265,0446,"0000
"
1895,0271,0449,"0000
"
1896,0277,0462,"0000
"
1897,0281,0469,"0000
"
1898,0281,0468,"0000
"
1899,0283,0475,"0000
"
1900,0287,0485,"0000
"
1901,0284,0479,"0000
"
1902,0283,0476,"0000
"
1903,0284,0479,"0000
"
1904,0284,0476,"0000
"
1905,0281,0470,"0000
"
1906,0283,0475,"0000
"
1907,0287,0482,"0000
"
1908,0294,0452,"0000
"
1909,0310,0422,"0000
"
1910,0392,0439,"0000
"
1911,0371,0431,"0000
"
1912,0361,0408,"0000
"
1913,0344,0411,"0000
"
1914,0344,0411,"0000
"
1915,0272,0388,"0000
"
1916,0266,0408,"0000
"
1917,0270,0428,"0000
"
1918,0276,0443,"0000
"
1919,0275,0446,"0000
"
1920,0280,0458,"0000
"
1921,0290,0433,"0000
"
1922,0289,0418,"0000
"
1923,0290,0418,"0000
"
1924,0297,0429,"0000
"
1925,0297,0431,"0000
"
1926,0313,0457,"0000
"
1927,0318,0465,"0000
"
1928,0290,0445,"0000
"
1929,0234,0524,"0000
"
